block_id,vol_id,tile_idx,d,h,w,density,target,path
396,49,4,14,14,14,0.999271,GPU,blocks/blk_0000396.npy
397,49,5,14,14,14,0.998542,GPU,blocks/blk_0000397.npy
398,49,6,14,14,14,1.000000,GPU,blocks/blk_0000398.npy
399,49,7,14,14,14,0.999636,GPU,blocks/blk_0000399.npy
400,50,0,14,14,14,0.676749,GPU,blocks/blk_0000400.npy
401,50,1,14,14,14,0.653790,GPU,blocks/blk_0000401.npy
402,50,2,14,14,14,0.986880,GPU,blocks/blk_0000402.npy
403,50,3,14,14,14,0.498178,GPU,blocks/blk_0000403.npy
404,50,4,14,14,14,0.870991,GPU,blocks/blk_0000404.npy
405,50,5,14,14,14,0.956997,GPU,blocks/blk_0000405.npy
406,50,6,14,14,14,0.993805,GPU,blocks/blk_0000406.npy
407,50,7,14,14,14,0.708090,GPU,blocks/blk_0000407.npy
408,51,0,14,14,14,0.966837,GPU,blocks/blk_0000408.npy
409,51,1,14,14,14,0.993076,GPU,blocks/blk_0000409.npy
410,51,2,14,14,14,0.999636,GPU,blocks/blk_0000410.npy
411,51,3,14,14,14,0.763848,GPU,blocks/blk_0000411.npy
412,51,4,14,14,14,0.962464,GPU,blocks/blk_0000412.npy
413,51,5,14,14,14,0.860058,GPU,blocks/blk_0000413.npy
414,51,6,14,14,14,0.998907,GPU,blocks/blk_0000414.npy
415,51,7,14,14,14,0.731050,GPU,blocks/blk_0000415.npy
416,52,0,14,14,14,1.000000,GPU,blocks/blk_0000416.npy
417,52,1,14,14,14,1.000000,GPU,blocks/blk_0000417.npy
418,52,2,14,14,14,1.000000,GPU,blocks/blk_0000418.npy
419,52,3,14,14,14,1.000000,GPU,blocks/blk_0000419.npy
420,52,4,14,14,14,1.000000,GPU,blocks/blk_0000420.npy
421,52,5,14,14,14,1.000000,GPU,blocks/blk_0000421.npy
422,52,6,14,14,14,1.000000,GPU,blocks/blk_0000422.npy
423,52,7,14,14,14,0.998907,GPU,blocks/blk_0000423.npy
424,53,0,14,14,14,0.997813,GPU,blocks/blk_0000424.npy
425,53,1,14,14,14,1.000000,GPU,blocks/blk_0000425.npy
426,53,2,14,14,14,1.000000,GPU,blocks/blk_0000426.npy
427,53,3,14,14,14,1.000000,GPU,blocks/blk_0000427.npy
428,53,4,14,14,14,1.000000,GPU,blocks/blk_0000428.npy
429,53,5,14,14,14,1.000000,GPU,blocks/blk_0000429.npy
430,53,6,14,14,14,1.000000,GPU,blocks/blk_0000430.npy
431,53,7,14,14,14,1.000000,GPU,blocks/blk_0000431.npy
432,54,0,14,14,14,0.999271,GPU,blocks/blk_0000432.npy
433,54,1,14,14,14,0.885933,GPU,blocks/blk_0000433.npy
434,54,2,14,14,14,1.000000,GPU,blocks/blk_0000434.npy
435,54,3,14,14,14,0.991254,GPU,blocks/blk_0000435.npy
436,54,4,14,14,14,0.996356,GPU,blocks/blk_0000436.npy
437,54,5,14,14,14,0.736516,GPU,blocks/blk_0000437.npy
438,54,6,14,14,14,1.000000,GPU,blocks/blk_0000438.npy
439,54,7,14,14,14,0.993440,GPU,blocks/blk_0000439.npy
440,55,0,14,14,14,0.992347,GPU,blocks/blk_0000440.npy
441,55,1,14,14,14,1.000000,GPU,blocks/blk_0000441.npy
442,55,2,14,14,14,0.653790,GPU,blocks/blk_0000442.npy
443,55,3,14,14,14,0.959184,GPU,blocks/blk_0000443.npy
444,55,4,14,14,14,0.991618,GPU,blocks/blk_0000444.npy
445,55,5,14,14,14,0.975219,GPU,blocks/blk_0000445.npy
446,55,6,14,14,14,0.803571,GPU,blocks/blk_0000446.npy
447,55,7,14,14,14,0.708090,GPU,blocks/blk_0000447.npy
448,56,0,14,14,14,0.747449,GPU,blocks/blk_0000448.npy
449,56,1,14,14,14,0.702259,GPU,blocks/blk_0000449.npy
450,56,2,14,14,14,0.949344,GPU,blocks/blk_0000450.npy
451,56,3,14,14,14,0.567420,GPU,blocks/blk_0000451.npy
452,56,4,14,14,14,0.435860,GPU,blocks/blk_0000452.npy
453,56,5,14,14,14,0.490889,GPU,blocks/blk_0000453.npy
454,56,6,14,14,14,0.610058,GPU,blocks/blk_0000454.npy
455,56,7,14,14,14,0.593659,GPU,blocks/blk_0000455.npy
456,57,0,14,14,14,1.000000,GPU,blocks/blk_0000456.npy
457,57,1,14,14,14,0.999271,GPU,blocks/blk_0000457.npy
458,57,2,14,14,14,1.000000,GPU,blocks/blk_0000458.npy
459,57,3,14,14,14,1.000000,GPU,blocks/blk_0000459.npy
460,57,4,14,14,14,0.997085,GPU,blocks/blk_0000460.npy
461,57,5,14,14,14,0.998178,GPU,blocks/blk_0000461.npy
462,57,6,14,14,14,0.999271,GPU,blocks/blk_0000462.npy
463,57,7,14,14,14,1.000000,GPU,blocks/blk_0000463.npy
464,58,0,14,14,14,0.979592,GPU,blocks/blk_0000464.npy
465,58,1,14,14,14,1.000000,GPU,blocks/blk_0000465.npy
466,58,2,14,14,14,0.701166,GPU,blocks/blk_0000466.npy
467,58,3,14,14,14,0.931487,GPU,blocks/blk_0000467.npy
468,58,4,14,14,14,0.809767,GPU,blocks/blk_0000468.npy
469,58,5,14,14,14,0.998907,GPU,blocks/blk_0000469.npy
470,58,6,14,14,14,0.987245,GPU,blocks/blk_0000470.npy
471,58,7,14,14,14,1.000000,GPU,blocks/blk_0000471.npy
472,59,0,14,14,14,0.999636,GPU,blocks/blk_0000472.npy
473,59,1,14,14,14,1.000000,GPU,blocks/blk_0000473.npy
474,59,2,14,14,14,0.986516,GPU,blocks/blk_0000474.npy
475,59,3,14,14,14,0.990889,GPU,blocks/blk_0000475.npy
476,59,4,14,14,14,1.000000,GPU,blocks/blk_0000476.npy
477,59,5,14,14,14,0.999636,GPU,blocks/blk_0000477.npy
478,59,6,14,14,14,0.999271,GPU,blocks/blk_0000478.npy
479,59,7,14,14,14,0.997813,GPU,blocks/blk_0000479.npy
480,60,0,14,14,14,0.998907,GPU,blocks/blk_0000480.npy
481,60,1,14,14,14,0.996720,GPU,blocks/blk_0000481.npy
482,60,2,14,14,14,1.000000,GPU,blocks/blk_0000482.npy
483,60,3,14,14,14,1.000000,GPU,blocks/blk_0000483.npy
484,60,4,14,14,14,1.000000,GPU,blocks/blk_0000484.npy
485,60,5,14,14,14,1.000000,GPU,blocks/blk_0000485.npy
486,60,6,14,14,14,1.000000,GPU,blocks/blk_0000486.npy
487,60,7,14,14,14,1.000000,GPU,blocks/blk_0000487.npy
488,61,0,14,14,14,1.000000,GPU,blocks/blk_0000488.npy
489,61,1,14,14,14,1.000000,GPU,blocks/blk_0000489.npy
490,61,2,14,14,14,0.997449,GPU,blocks/blk_0000490.npy
491,61,3,14,14,14,0.998542,GPU,blocks/blk_0000491.npy
492,61,4,14,14,14,1.000000,GPU,blocks/blk_0000492.npy
493,61,5,14,14,14,1.000000,GPU,blocks/blk_0000493.npy
494,61,6,14,14,14,0.997085,GPU,blocks/blk_0000494.npy
495,61,7,14,14,14,0.999271,GPU,blocks/blk_0000495.npy
496,62,0,14,14,14,0.572157,GPU,blocks/blk_0000496.npy
497,62,1,14,14,14,0.752915,GPU,blocks/blk_0000497.npy
498,62,2,14,14,14,0.867347,GPU,blocks/blk_0000498.npy
499,62,3,14,14,14,0.606414,GPU,blocks/blk_0000499.npy
500,62,4,14,14,14,0.571793,GPU,blocks/blk_0000500.npy
501,62,5,14,14,14,0.872449,GPU,blocks/blk_0000501.npy
502,62,6,14,14,14,0.880466,GPU,blocks/blk_0000502.npy
503,62,7,14,14,14,0.711735,GPU,blocks/blk_0000503.npy
504,63,0,14,14,14,1.000000,GPU,blocks/blk_0000504.npy
505,63,1,14,14,14,1.000000,GPU,blocks/blk_0000505.npy
506,63,2,14,14,14,1.000000,GPU,blocks/blk_0000506.npy
507,63,3,14,14,14,1.000000,GPU,blocks/blk_0000507.npy
508,63,4,14,14,14,0.928571,GPU,blocks/blk_0000508.npy
509,63,5,14,14,14,0.928571,GPU,blocks/blk_0000509.npy
510,63,6,14,14,14,0.928571,GPU,blocks/blk_0000510.npy
511,63,7,14,14,14,0.925292,GPU,blocks/blk_0000511.npy
512,64,0,14,14,14,0.691691,GPU,blocks/blk_0000512.npy
513,64,1,14,14,14,0.685131,GPU,blocks/blk_0000513.npy
514,64,2,14,14,14,0.869169,GPU,blocks/blk_0000514.npy
515,64,3,14,14,14,0.838921,GPU,blocks/blk_0000515.npy
516,64,4,14,14,14,0.418003,GPU,blocks/blk_0000516.npy
517,64,5,14,14,14,0.119534,CPU,blocks/blk_0000517.npy
518,64,6,14,14,14,0.824344,GPU,blocks/blk_0000518.npy
519,64,7,14,14,14,0.561589,GPU,blocks/blk_0000519.npy
520,65,0,14,14,14,0.993440,GPU,blocks/blk_0000520.npy
521,65,1,14,14,14,0.991618,GPU,blocks/blk_0000521.npy
522,65,2,14,14,14,1.000000,GPU,blocks/blk_0000522.npy
523,65,3,14,14,14,1.000000,GPU,blocks/blk_0000523.npy
524,65,4,14,14,14,0.451895,GPU,blocks/blk_0000524.npy
525,65,5,14,14,14,0.556851,GPU,blocks/blk_0000525.npy
526,65,6,14,14,14,0.888484,GPU,blocks/blk_0000526.npy
527,65,7,14,14,14,0.956997,GPU,blocks/blk_0000527.npy
528,66,0,14,14,14,0.502915,GPU,blocks/blk_0000528.npy
529,66,1,14,14,14,0.575073,GPU,blocks/blk_0000529.npy
530,66,2,14,14,14,0.618805,GPU,blocks/blk_0000530.npy
531,66,3,14,14,14,0.622449,GPU,blocks/blk_0000531.npy
532,66,4,14,14,14,0.744898,GPU,blocks/blk_0000532.npy
533,66,5,14,14,14,0.661443,GPU,blocks/blk_0000533.npy
534,66,6,14,14,14,0.786443,GPU,blocks/blk_0000534.npy
535,66,7,14,14,14,0.670554,GPU,blocks/blk_0000535.npy
536,67,0,14,14,14,0.855685,GPU,blocks/blk_0000536.npy
537,67,1,14,14,14,0.787901,GPU,blocks/blk_0000537.npy
538,67,2,14,14,14,0.816691,GPU,blocks/blk_0000538.npy
539,67,3,14,14,14,0.902332,GPU,blocks/blk_0000539.npy
540,67,4,14,14,14,0.985787,GPU,blocks/blk_0000540.npy
541,67,5,14,14,14,0.868805,GPU,blocks/blk_0000541.npy
542,67,6,14,14,14,0.964286,GPU,blocks/blk_0000542.npy
543,67,7,14,14,14,0.925292,GPU,blocks/blk_0000543.npy
544,68,0,14,14,14,1.000000,GPU,blocks/blk_0000544.npy
545,68,1,14,14,14,0.991254,GPU,blocks/blk_0000545.npy
546,68,2,14,14,14,1.000000,GPU,blocks/blk_0000546.npy
547,68,3,14,14,14,1.000000,GPU,blocks/blk_0000547.npy
548,68,4,14,14,14,1.000000,GPU,blocks/blk_0000548.npy
549,68,5,14,14,14,1.000000,GPU,blocks/blk_0000549.npy
550,68,6,14,14,14,1.000000,GPU,blocks/blk_0000550.npy
551,68,7,14,14,14,1.000000,GPU,blocks/blk_0000551.npy
552,69,0,14,14,14,0.957362,GPU,blocks/blk_0000552.npy
553,69,1,14,14,14,0.610787,GPU,blocks/blk_0000553.npy
554,69,2,14,14,14,0.578717,GPU,blocks/blk_0000554.npy
555,69,3,14,14,14,0.520408,GPU,blocks/blk_0000555.npy
556,69,4,14,14,14,0.646137,GPU,blocks/blk_0000556.npy
557,69,5,14,14,14,0.626458,GPU,blocks/blk_0000557.npy
558,69,6,14,14,14,0.529519,GPU,blocks/blk_0000558.npy
559,69,7,14,14,14,0.638848,GPU,blocks/blk_0000559.npy
560,70,0,14,14,14,0.998907,GPU,blocks/blk_0000560.npy
561,70,1,14,14,14,1.000000,GPU,blocks/blk_0000561.npy
562,70,2,14,14,14,0.998542,GPU,blocks/blk_0000562.npy
563,70,3,14,14,14,0.999271,GPU,blocks/blk_0000563.npy
564,70,4,14,14,14,1.000000,GPU,blocks/blk_0000564.npy
565,70,5,14,14,14,1.000000,GPU,blocks/blk_0000565.npy
566,70,6,14,14,14,0.998542,GPU,blocks/blk_0000566.npy
567,70,7,14,14,14,1.000000,GPU,blocks/blk_0000567.npy
568,71,0,14,14,14,0.999636,GPU,blocks/blk_0000568.npy
569,71,1,14,14,14,1.000000,GPU,blocks/blk_0000569.npy
570,71,2,14,14,14,0.998178,GPU,blocks/blk_0000570.npy
571,71,3,14,14,14,0.999636,GPU,blocks/blk_0000571.npy
572,71,4,14,14,14,1.000000,GPU,blocks/blk_0000572.npy
573,71,5,14,14,14,0.998542,GPU,blocks/blk_0000573.npy
574,71,6,14,14,14,0.999636,GPU,blocks/blk_0000574.npy
575,71,7,14,14,14,0.999636,GPU,blocks/blk_0000575.npy
576,72,0,14,14,14,0.988338,GPU,blocks/blk_0000576.npy
577,72,1,14,14,14,1.000000,GPU,blocks/blk_0000577.npy
578,72,2,14,14,14,0.989796,GPU,blocks/blk_0000578.npy
579,72,3,14,14,14,1.000000,GPU,blocks/blk_0000579.npy
580,72,4,14,14,14,0.928571,GPU,blocks/blk_0000580.npy
581,72,5,14,14,14,0.928571,GPU,blocks/blk_0000581.npy
582,72,6,14,14,14,0.928571,GPU,blocks/blk_0000582.npy
583,72,7,14,14,14,0.928571,GPU,blocks/blk_0000583.npy
584,73,0,14,14,14,0.919461,GPU,blocks/blk_0000584.npy
585,73,1,14,14,14,0.992347,GPU,blocks/blk_0000585.npy
586,73,2,14,14,14,0.821064,GPU,blocks/blk_0000586.npy
587,73,3,14,14,14,0.874636,GPU,blocks/blk_0000587.npy
588,73,4,14,14,14,0.961370,GPU,blocks/blk_0000588.npy
589,73,5,14,14,14,0.992711,GPU,blocks/blk_0000589.npy
590,73,6,14,14,14,0.880102,GPU,blocks/blk_0000590.npy
591,73,7,14,14,14,0.968659,GPU,blocks/blk_0000591.npy
592,74,0,14,14,14,1.000000,GPU,blocks/blk_0000592.npy
593,74,1,14,14,14,0.997085,GPU,blocks/blk_0000593.npy
594,74,2,14,14,14,1.000000,GPU,blocks/blk_0000594.npy
595,74,3,14,14,14,0.983965,GPU,blocks/blk_0000595.npy
596,74,4,14,14,14,1.000000,GPU,blocks/blk_0000596.npy
597,74,5,14,14,14,0.999271,GPU,blocks/blk_0000597.npy
598,74,6,14,14,14,1.000000,GPU,blocks/blk_0000598.npy
599,74,7,14,14,14,0.999636,GPU,blocks/blk_0000599.npy
600,75,0,14,14,14,0.989796,GPU,blocks/blk_0000600.npy
601,75,1,14,14,14,0.447157,GPU,blocks/blk_0000601.npy
602,75,2,14,14,14,0.953353,GPU,blocks/blk_0000602.npy
603,75,3,14,14,14,0.902332,GPU,blocks/blk_0000603.npy
604,75,4,14,14,14,1.000000,GPU,blocks/blk_0000604.npy
605,75,5,14,14,14,0.635569,GPU,blocks/blk_0000605.npy
606,75,6,14,14,14,0.970845,GPU,blocks/blk_0000606.npy
607,75,7,14,14,14,0.961370,GPU,blocks/blk_0000607.npy
608,76,0,14,14,14,0.923834,GPU,blocks/blk_0000608.npy
609,76,1,14,14,14,0.700073,GPU,blocks/blk_0000609.npy
610,76,2,14,14,14,0.894679,GPU,blocks/blk_0000610.npy
611,76,3,14,14,14,0.865525,GPU,blocks/blk_0000611.npy
612,76,4,14,14,14,1.000000,GPU,blocks/blk_0000612.npy
613,76,5,14,14,14,0.831268,GPU,blocks/blk_0000613.npy
614,76,6,14,14,14,0.915087,GPU,blocks/blk_0000614.npy
615,76,7,14,14,14,0.923105,GPU,blocks/blk_0000615.npy
616,77,0,14,14,14,0.998542,GPU,blocks/blk_0000616.npy
617,77,1,14,14,14,0.999271,GPU,blocks/blk_0000617.npy
618,77,2,14,14,14,0.995627,GPU,blocks/blk_0000618.npy
619,77,3,14,14,14,0.998178,GPU,blocks/blk_0000619.npy
620,77,4,14,14,14,0.997449,GPU,blocks/blk_0000620.npy
621,77,5,14,14,14,1.000000,GPU,blocks/blk_0000621.npy
622,77,6,14,14,14,0.997085,GPU,blocks/blk_0000622.npy
623,77,7,14,14,14,0.999271,GPU,blocks/blk_0000623.npy
624,78,0,14,14,14,0.555758,GPU,blocks/blk_0000624.npy
625,78,1,14,14,14,0.680758,GPU,blocks/blk_0000625.npy
626,78,2,14,14,14,0.912901,GPU,blocks/blk_0000626.npy
627,78,3,14,14,14,0.857507,GPU,blocks/blk_0000627.npy
628,78,4,14,14,14,0.502551,GPU,blocks/blk_0000628.npy
629,78,5,14,14,14,0.399417,GPU,blocks/blk_0000629.npy
630,78,6,14,14,14,0.932580,GPU,blocks/blk_0000630.npy
631,78,7,14,14,14,0.608965,GPU,blocks/blk_0000631.npy
632,79,0,14,14,14,0.999271,GPU,blocks/blk_0000632.npy
633,79,1,14,14,14,0.998542,GPU,blocks/blk_0000633.npy
634,79,2,14,14,14,0.927478,GPU,blocks/blk_0000634.npy
635,79,3,14,14,14,0.928207,GPU,blocks/blk_0000635.npy
636,79,4,14,14,14,0.994534,GPU,blocks/blk_0000636.npy
637,79,5,14,14,14,0.986880,GPU,blocks/blk_0000637.npy
638,79,6,14,14,14,0.927114,GPU,blocks/blk_0000638.npy
639,79,7,14,14,14,0.872813,GPU,blocks/blk_0000639.npy
640,80,0,14,14,14,1.000000,GPU,blocks/blk_0000640.npy
641,80,1,14,14,14,1.000000,GPU,blocks/blk_0000641.npy
642,80,2,14,14,14,1.000000,GPU,blocks/blk_0000642.npy
643,80,3,14,14,14,0.998542,GPU,blocks/blk_0000643.npy
644,80,4,14,14,14,1.000000,GPU,blocks/blk_0000644.npy
645,80,5,14,14,14,1.000000,GPU,blocks/blk_0000645.npy
646,80,6,14,14,14,1.000000,GPU,blocks/blk_0000646.npy
647,80,7,14,14,14,1.000000,GPU,blocks/blk_0000647.npy
648,81,0,14,14,14,0.795554,GPU,blocks/blk_0000648.npy
649,81,1,14,14,14,0.518950,GPU,blocks/blk_0000649.npy
650,81,2,14,14,14,0.685131,GPU,blocks/blk_0000650.npy
651,81,3,14,14,14,0.334913,GPU,blocks/blk_0000651.npy
652,81,4,14,14,14,0.428936,GPU,blocks/blk_0000652.npy
653,81,5,14,14,14,0.547741,GPU,blocks/blk_0000653.npy
654,81,6,14,14,14,0.385204,GPU,blocks/blk_0000654.npy
655,81,7,14,14,14,0.277697,CPU,blocks/blk_0000655.npy
656,82,0,14,14,14,0.999271,GPU,blocks/blk_0000656.npy
657,82,1,14,14,14,0.997813,GPU,blocks/blk_0000657.npy
658,82,2,14,14,14,1.000000,GPU,blocks/blk_0000658.npy
659,82,3,14,14,14,1.000000,GPU,blocks/blk_0000659.npy
660,82,4,14,14,14,1.000000,GPU,blocks/blk_0000660.npy
661,82,5,14,14,14,1.000000,GPU,blocks/blk_0000661.npy
662,82,6,14,14,14,1.000000,GPU,blocks/blk_0000662.npy
663,82,7,14,14,14,1.000000,GPU,blocks/blk_0000663.npy
664,83,0,14,14,14,1.000000,GPU,blocks/blk_0000664.npy
665,83,1,14,14,14,0.999636,GPU,blocks/blk_0000665.npy
666,83,2,14,14,14,1.000000,GPU,blocks/blk_0000666.npy
667,83,3,14,14,14,1.000000,GPU,blocks/blk_0000667.npy
668,83,4,14,14,14,1.000000,GPU,blocks/blk_0000668.npy
669,83,5,14,14,14,1.000000,GPU,blocks/blk_0000669.npy
670,83,6,14,14,14,1.000000,GPU,blocks/blk_0000670.npy
671,83,7,14,14,14,0.990160,GPU,blocks/blk_0000671.npy
672,84,0,14,14,14,1.000000,GPU,blocks/blk_0000672.npy
673,84,1,14,14,14,1.000000,GPU,blocks/blk_0000673.npy
674,84,2,14,14,14,0.999271,GPU,blocks/blk_0000674.npy
675,84,3,14,14,14,1.000000,GPU,blocks/blk_0000675.npy
676,84,4,14,14,14,1.000000,GPU,blocks/blk_0000676.npy
677,84,5,14,14,14,1.000000,GPU,blocks/blk_0000677.npy
678,84,6,14,14,14,1.000000,GPU,blocks/blk_0000678.npy
679,84,7,14,14,14,1.000000,GPU,blocks/blk_0000679.npy
680,85,0,14,14,14,0.997449,GPU,blocks/blk_0000680.npy
681,85,1,14,14,14,1.000000,GPU,blocks/blk_0000681.npy
682,85,2,14,14,14,0.998907,GPU,blocks/blk_0000682.npy
683,85,3,14,14,14,0.999271,GPU,blocks/blk_0000683.npy
684,85,4,14,14,14,0.997449,GPU,blocks/blk_0000684.npy
685,85,5,14,14,14,0.999636,GPU,blocks/blk_0000685.npy
686,85,6,14,14,14,0.998907,GPU,blocks/blk_0000686.npy
687,85,7,14,14,14,0.999271,GPU,blocks/blk_0000687.npy
688,86,0,14,14,14,1.000000,GPU,blocks/blk_0000688.npy
689,86,1,14,14,14,1.000000,GPU,blocks/blk_0000689.npy
690,86,2,14,14,14,1.000000,GPU,blocks/blk_0000690.npy
691,86,3,14,14,14,1.000000,GPU,blocks/blk_0000691.npy
692,86,4,14,14,14,1.000000,GPU,blocks/blk_0000692.npy
693,86,5,14,14,14,1.000000,GPU,blocks/blk_0000693.npy
694,86,6,14,14,14,1.000000,GPU,blocks/blk_0000694.npy
695,86,7,14,14,14,0.984694,GPU,blocks/blk_0000695.npy
696,87,0,14,14,14,0.998542,GPU,blocks/blk_0000696.npy
697,87,1,14,14,14,1.000000,GPU,blocks/blk_0000697.npy
698,87,2,14,14,14,0.916910,GPU,blocks/blk_0000698.npy
699,87,3,14,14,14,0.894679,GPU,blocks/blk_0000699.npy
700,87,4,14,14,14,0.927843,GPU,blocks/blk_0000700.npy
701,87,5,14,14,14,0.927478,GPU,blocks/blk_0000701.npy
702,87,6,14,14,14,0.858236,GPU,blocks/blk_0000702.npy
703,87,7,14,14,14,0.730321,GPU,blocks/blk_0000703.npy
704,88,0,14,14,14,1.000000,GPU,blocks/blk_0000704.npy
705,88,1,14,14,14,0.984329,GPU,blocks/blk_0000705.npy
706,88,2,14,14,14,1.000000,GPU,blocks/blk_0000706.npy
707,88,3,14,14,14,1.000000,GPU,blocks/blk_0000707.npy
708,88,4,14,14,14,1.000000,GPU,blocks/blk_0000708.npy
709,88,5,14,14,14,0.899781,GPU,blocks/blk_0000709.npy
710,88,6,14,14,14,1.000000,GPU,blocks/blk_0000710.npy
711,88,7,14,14,14,0.935496,GPU,blocks/blk_0000711.npy
712,89,0,14,14,14,1.000000,GPU,blocks/blk_0000712.npy
713,89,1,14,14,14,0.999636,GPU,blocks/blk_0000713.npy
714,89,2,14,14,14,1.000000,GPU,blocks/blk_0000714.npy
715,89,3,14,14,14,1.000000,GPU,blocks/blk_0000715.npy
716,89,4,14,14,14,1.000000,GPU,blocks/blk_0000716.npy
717,89,5,14,14,14,0.998907,GPU,blocks/blk_0000717.npy
718,89,6,14,14,14,1.000000,GPU,blocks/blk_0000718.npy
719,89,7,14,14,14,1.000000,GPU,blocks/blk_0000719.npy
720,90,0,14,14,14,1.000000,GPU,blocks/blk_0000720.npy
721,90,1,14,14,14,1.000000,GPU,blocks/blk_0000721.npy
722,90,2,14,14,14,0.997813,GPU,blocks/blk_0000722.npy
723,90,3,14,14,14,0.997813,GPU,blocks/blk_0000723.npy
724,90,4,14,14,14,0.982872,GPU,blocks/blk_0000724.npy
725,90,5,14,14,14,0.987609,GPU,blocks/blk_0000725.npy
726,90,6,14,14,14,0.882653,GPU,blocks/blk_0000726.npy
727,90,7,14,14,14,0.903790,GPU,blocks/blk_0000727.npy
728,91,0,14,14,14,1.000000,GPU,blocks/blk_0000728.npy
729,91,1,14,14,14,0.998907,GPU,blocks/blk_0000729.npy
730,91,2,14,14,14,0.997449,GPU,blocks/blk_0000730.npy
731,91,3,14,14,14,0.998907,GPU,blocks/blk_0000731.npy
732,91,4,14,14,14,1.000000,GPU,blocks/blk_0000732.npy
733,91,5,14,14,14,0.999271,GPU,blocks/blk_0000733.npy
734,91,6,14,14,14,0.999636,GPU,blocks/blk_0000734.npy
735,91,7,14,14,14,1.000000,GPU,blocks/blk_0000735.npy
736,92,0,14,14,14,0.769679,GPU,blocks/blk_0000736.npy
737,92,1,14,14,14,0.539359,GPU,blocks/blk_0000737.npy
738,92,2,14,14,14,0.962099,GPU,blocks/blk_0000738.npy
739,92,3,14,14,14,0.721939,GPU,blocks/blk_0000739.npy
740,92,4,14,14,14,0.789723,GPU,blocks/blk_0000740.npy
741,92,5,14,14,14,0.740525,GPU,blocks/blk_0000741.npy
742,92,6,14,14,14,0.999636,GPU,blocks/blk_0000742.npy
743,92,7,14,14,14,0.830904,GPU,blocks/blk_0000743.npy
744,93,0,14,14,14,0.961370,GPU,blocks/blk_0000744.npy
745,93,1,14,14,14,1.000000,GPU,blocks/blk_0000745.npy
746,93,2,14,14,14,0.995262,GPU,blocks/blk_0000746.npy
747,93,3,14,14,14,0.966472,GPU,blocks/blk_0000747.npy
748,93,4,14,14,14,0.965379,GPU,blocks/blk_0000748.npy
749,93,5,14,14,14,0.999636,GPU,blocks/blk_0000749.npy
750,93,6,14,14,14,0.998542,GPU,blocks/blk_0000750.npy
751,93,7,14,14,14,0.998178,GPU,blocks/blk_0000751.npy
752,94,0,14,14,14,0.783528,GPU,blocks/blk_0000752.npy
753,94,1,14,14,14,0.608601,GPU,blocks/blk_0000753.npy
754,94,2,14,14,14,0.974490,GPU,blocks/blk_0000754.npy
755,94,3,14,14,14,0.813047,GPU,blocks/blk_0000755.npy
756,94,4,14,14,14,0.933673,GPU,blocks/blk_0000756.npy
757,94,5,14,14,14,0.806122,GPU,blocks/blk_0000757.npy
758,94,6,14,14,14,0.999636,GPU,blocks/blk_0000758.npy
759,94,7,14,14,14,0.884475,GPU,blocks/blk_0000759.npy
760,95,0,14,14,14,0.862245,GPU,blocks/blk_0000760.npy
761,95,1,14,14,14,0.583455,GPU,blocks/blk_0000761.npy
762,95,2,14,14,14,0.975948,GPU,blocks/blk_0000762.npy
763,95,3,14,14,14,0.847668,GPU,blocks/blk_0000763.npy
764,95,4,14,14,14,0.982872,GPU,blocks/blk_0000764.npy
765,95,5,14,14,14,0.735423,GPU,blocks/blk_0000765.npy
766,95,6,14,14,14,0.999271,GPU,blocks/blk_0000766.npy
767,95,7,14,14,14,0.898688,GPU,blocks/blk_0000767.npy
768,96,0,14,14,14,0.503644,GPU,blocks/blk_0000768.npy
769,96,1,14,14,14,0.544461,GPU,blocks/blk_0000769.npy
770,96,2,14,14,14,0.427843,GPU,blocks/blk_0000770.npy
771,96,3,14,14,14,0.416181,GPU,blocks/blk_0000771.npy
772,96,4,14,14,14,0.638120,GPU,blocks/blk_0000772.npy
773,96,5,14,14,14,0.553936,GPU,blocks/blk_0000773.npy
774,96,6,14,14,14,0.648688,GPU,blocks/blk_0000774.npy
775,96,7,14,14,14,0.466837,GPU,blocks/blk_0000775.npy
776,97,0,14,14,14,1.000000,GPU,blocks/blk_0000776.npy
777,97,1,14,14,14,1.000000,GPU,blocks/blk_0000777.npy
778,97,2,14,14,14,0.709184,GPU,blocks/blk_0000778.npy
779,97,3,14,14,14,0.660714,GPU,blocks/blk_0000779.npy
780,97,4,14,14,14,1.000000,GPU,blocks/blk_0000780.npy
781,97,5,14,14,14,1.000000,GPU,blocks/blk_0000781.npy
782,97,6,14,14,14,0.982872,GPU,blocks/blk_0000782.npy
783,97,7,14,14,14,0.974125,GPU,blocks/blk_0000783.npy
784,98,0,14,14,14,0.998542,GPU,blocks/blk_0000784.npy
785,98,1,14,14,14,0.854592,GPU,blocks/blk_0000785.npy
786,98,2,14,14,14,0.998907,GPU,blocks/blk_0000786.npy
787,98,3,14,14,14,0.973397,GPU,blocks/blk_0000787.npy
788,98,4,14,14,14,0.915087,GPU,blocks/blk_0000788.npy
789,98,5,14,14,14,0.418003,GPU,blocks/blk_0000789.npy
790,98,6,14,14,14,0.928571,GPU,blocks/blk_0000790.npy
791,98,7,14,14,14,0.879009,GPU,blocks/blk_0000791.npy
792,99,0,14,14,14,1.000000,GPU,blocks/blk_0000792.npy
793,99,1,14,14,14,0.993440,GPU,blocks/blk_0000793.npy
794,99,2,14,14,14,1.000000,GPU,blocks/blk_0000794.npy
